,dataset,fold,ta_name,metric_error,metric_error_val,time_train_s,time_infer_s,method_subtype,n_samples_train_per_fold,n_features
31973,QSAR-TID-11,5,xRFM_GPU,0.8865383566390755,0.796444217861537,12.818309545516968,1.037642002105713,default,3828,1024
31974,QSAR-TID-11,6,xRFM_GPU,0.7753123203982072,0.8511450702810576,14.522432327270508,1.0087614059448242,default,3828,1024
31975,QSAR-TID-11,7,xRFM_GPU,0.7820559272917125,0.8439523096122339,12.201627969741821,2.4486894607543945,default,3828,1024
31976,QSAR-TID-11,8,xRFM_GPU,0.857302634749682,0.8154750354768747,9.629012107849121,1.524855375289917,default,3828,1024
31977,QSAR_fish_toxicity,0,xRFM_GPU,0.8957594416323091,0.870793133687671,10.647649765014648,0.6213576793670654,default,605,6
31978,QSAR_fish_toxicity,1,xRFM_GPU,0.7608550486476381,0.9349530529927444,9.5628662109375,0.5082159042358398,default,605,6
31979,QSAR_fish_toxicity,2,xRFM_GPU,0.9261892014204323,0.8521812401585265,8.190536737442017,0.933664083480835,default,605,6
31980,QSAR_fish_toxicity,3,xRFM_GPU,0.8405547318738584,0.8768425889530902,7.555913686752319,0.5891437530517578,default,605,6
31981,QSAR_fish_toxicity,4,xRFM_GPU,0.8549846776572213,0.8956842984114812,12.52773380279541,3.4530203342437744,default,605,6
31982,QSAR_fish_toxicity,5,xRFM_GPU,0.9003095510887776,0.884740975916929,10.837244749069214,2.428981304168701,default,605,6
31983,QSAR_fish_toxicity,6,xRFM_GPU,0.8861273272843534,0.8816606427197661,10.980305194854736,3.6646711826324463,default,605,6
31984,QSAR_fish_toxicity,7,xRFM_GPU,0.805547719362657,0.9412699663034073,11.324900388717651,0.6629369258880615,default,605,6
31985,QSAR_fish_toxicity,8,xRFM_GPU,0.8758327917799369,0.8856244996801059,11.20496153831482,1.3533520698547363,default,605,6
31986,QSAR_fish_toxicity,9,xRFM_GPU,0.8549046703747906,0.8839423347673412,9.46522855758667,1.9986011981964111,default,605,6
31987,QSAR_fish_toxicity,10,xRFM_GPU,0.9063504532941408,0.8309181354307681,10.766817092895508,2.74176025390625,default,605,6
31988,QSAR_fish_toxicity,11,xRFM_GPU,0.8995254257568097,0.8639718070474812,10.247083187103271,1.8183085918426514,default,605,6
31989,QSAR_fish_toxicity,12,xRFM_GPU,0.9414248771358689,0.8558810480725323,8.256356954574585,0.8308513164520264,default,605,6
31990,QSAR_fish_toxicity,13,xRFM_GPU,0.8617906576673716,0.9266873738158166,7.958709478378296,2.292999267578125,default,605,6
31991,QSAR_fish_toxicity,14,xRFM_GPU,0.7994578916656638,0.9064123931104449,9.308064222335815,0.5696687698364258,default,605,6
31992,QSAR_fish_toxicity,15,xRFM_GPU,0.8216143522618811,0.8894927692630806,11.100130796432495,1.4956190586090088,default,605,6
31993,QSAR_fish_toxicity,16,xRFM_GPU,0.9099095377149927,0.8795567303439707,10.840075254440308,1.3687877655029297,default,605,6
31994,QSAR_fish_toxicity,17,xRFM_GPU,0.875340698753039,0.8798507566946153,9.533535242080688,0.5454416275024414,default,605,6
31995,QSAR_fish_toxicity,18,xRFM_GPU,0.9420909978313036,0.8539422531774983,9.226004600524902,0.8592514991760254,default,605,6
31996,QSAR_fish_toxicity,19,xRFM_GPU,0.8428743008454228,0.88864546675697,7.6907079219818115,0.5009925365447998,default,605,6
31997,QSAR_fish_toxicity,20,xRFM_GPU,0.8191047778013674,0.9123968054300757,10.57808780670166,3.013798713684082,default,605,6
31998,QSAR_fish_toxicity,21,xRFM_GPU,0.827594595708256,0.9096476642895464,9.638081550598145,0.6291830539703369,default,605,6
31999,QSAR_fish_toxicity,22,xRFM_GPU,0.858961862358718,0.863068648976566,12.36671781539917,3.3085732460021973,default,605,6
32000,QSAR_fish_toxicity,23,xRFM_GPU,0.97728798950263,0.850308544206282,9.550422430038452,1.4011569023132324,default,605,6
32001,QSAR_fish_toxicity,24,xRFM_GPU,0.8985878516373964,0.8609680174060914,10.690452337265015,1.9063634872436523,default,605,6
32002,QSAR_fish_toxicity,25,xRFM_GPU,0.8921216420749941,0.8846802716357067,9.312264442443848,2.8762593269348145,default,605,6
32003,QSAR_fish_toxicity,26,xRFM_GPU,0.9201875776092051,0.8835825071495523,9.274582386016846,3.176769971847534,default,605,6
32004,QSAR_fish_toxicity,27,xRFM_GPU,0.8663053801071985,0.8625906985325198,13.59255337715149,0.7576947212219238,default,605,6
32005,QSAR_fish_toxicity,28,xRFM_GPU,0.8512899192969918,0.9221600846094323,10.821068048477173,0.5942704677581787,default,605,6
32006,QSAR_fish_toxicity,29,xRFM_GPU,0.9275633923762493,0.8559634333164061,13.699987649917603,0.6924037933349609,default,605,6
32007,SDSS17,0,xRFM_GPU,0.15323894879327804,0.1694864431251476,163.60997223854065,23.960580587387085,default,52036,11
32008,SDSS17,1,xRFM_GPU,0.1508209887642115,0.1693506351099355,170.5274202823639,28.265440702438354,default,52036,11
32009,SDSS17,2,xRFM_GPU,0.13759733981626,0.15210357383545195,161.05997490882874,25.694857835769653,default,52036,11
32010,SDSS17,3,xRFM_GPU,0.14974871115023078,0.17170162352183235,157.37596726417542,26.355314016342163,default,52036,11
32011,SDSS17,4,xRFM_GPU,0.14970138364335633,0.1676835595713311,161.96477341651917,27.2568039894104,default,52036,11
32012,SDSS17,5,xRFM_GPU,0.1413342130218521,0.15092991037043116,158.89312362670898,25.533555030822754,default,52036,11
32013,SDSS17,6,xRFM_GPU,0.15042810656690683,0.16913101733222458,155.64813041687012,24.944417715072632,default,52036,11
32014,SDSS17,7,xRFM_GPU,0.13582085774212635,0.14742987566517507,158.20608687400818,26.082799911499023,default,52036,11
32015,SDSS17,8,xRFM_GPU,0.14905219865808136,0.16405089011577464,158.74966287612915,25.434274911880493,default,52036,11
32016,airfoil_self_noise,0,xRFM_GPU,1.5604451878710464,1.847525282697446,6.897503614425659,0.570244312286377,default,1002,5
32017,airfoil_self_noise,1,xRFM_GPU,1.499009523095414,1.8422592383452963,15.95398736000061,0.9518082141876221,default,1002,5
32018,airfoil_self_noise,2,xRFM_GPU,1.696945167524149,1.7755740327676193,14.823176145553589,1.1079010963439941,default,1002,5
32019,airfoil_self_noise,3,xRFM_GPU,1.6415017231766873,1.7529815605696886,15.276477098464966,0.5682919025421143,default,1002,5
32020,airfoil_self_noise,4,xRFM_GPU,1.5427979692918843,1.7660343157781448,13.449506044387817,1.004377841949463,default,1002,5
32021,airfoil_self_noise,5,xRFM_GPU,1.7365585593525275,1.8322220961974203,6.779077768325806,0.5056145191192627,default,1002,5
32022,airfoil_self_noise,6,xRFM_GPU,1.568016831916194,1.6948545249418379,10.135653495788574,0.9197232723236084,default,1002,5
32023,airfoil_self_noise,7,xRFM_GPU,1.7382524292076014,1.6934662432976488,7.802755355834961,1.1032435894012451,default,1002,5
32024,airfoil_self_noise,8,xRFM_GPU,1.5602618464678744,1.8014549853486266,7.0368452072143555,0.5825991630554199,default,1002,5
32025,airfoil_self_noise,9,xRFM_GPU,1.4413313751820231,1.8051359895812544,7.949825286865234,0.5058872699737549,default,1002,5
32026,airfoil_self_noise,10,xRFM_GPU,1.723009763365388,1.7799306526200607,8.836471796035767,0.6954777240753174,default,1002,5
32027,airfoil_self_noise,11,xRFM_GPU,1.6925350996117265,1.8734450252573505,8.995166301727295,0.9650435447692871,default,1002,5
32028,airfoil_self_noise,12,xRFM_GPU,1.7830047157480822,1.8181605388271613,9.889156103134155,2.536705493927002,default,1002,5
32029,airfoil_self_noise,13,xRFM_GPU,1.611511686355678,1.7948918494933388,12.91098690032959,0.6048538684844971,default,1002,5
32030,airfoil_self_noise,14,xRFM_GPU,1.6086807564827121,1.8116077296508832,10.448994874954224,1.5936181545257568,default,1002,5
32031,airfoil_self_noise,15,xRFM_GPU,1.6390716809959007,1.7026173858917408,7.92546272277832,0.5168087482452393,default,1002,5
32032,airfoil_self_noise,16,xRFM_GPU,1.6720294676662115,1.8240138031686925,9.08745288848877,1.784785270690918,default,1002,5
32033,airfoil_self_noise,17,xRFM_GPU,1.4299351498375672,1.8815490044484418,9.808904647827148,0.6062150001525879,default,1002,5
32034,airfoil_self_noise,18,xRFM_GPU,1.6109118801972957,1.7539878969209974,12.081534385681152,0.658618688583374,default,1002,5
32035,airfoil_self_noise,19,xRFM_GPU,1.5268045064557758,1.7648636851597694,10.029693126678467,2.5920443534851074,default,1002,5
32036,airfoil_self_noise,20,xRFM_GPU,1.531423795809568,1.7819974390458004,7.1749186515808105,0.5541880130767822,default,1002,5
32037,airfoil_self_noise,21,xRFM_GPU,1.4857442710362307,1.8231742659759467,9.97647738456726,0.5975263118743896,default,1002,5
32038,airfoil_self_noise,22,xRFM_GPU,1.6733682300760153,1.7181216957392706,7.210160970687866,0.5258071422576904,default,1002,5
32039,airfoil_self_noise,23,xRFM_GPU,1.6675965669558344,1.6758196659280882,11.775346040725708,1.1946027278900146,default,1002,5
32040,airfoil_self_noise,24,xRFM_GPU,1.6475664867087179,1.7345402444638285,11.878648281097412,0.7500276565551758,default,1002,5
32041,airfoil_self_noise,25,xRFM_GPU,1.4956833020175297,1.789644939347499,12.71654200553894,0.5749568939208984,default,1002,5
32042,airfoil_self_noise,26,xRFM_GPU,1.7069162725181524,1.8669703850750914,8.890081405639648,2.4354400634765625,default,1002,5
32043,airfoil_self_noise,27,xRFM_GPU,1.557128534782754,1.8379170615969609,18.467674493789673,1.3005437850952148,default,1002,5
32044,airfoil_self_noise,28,xRFM_GPU,1.5740309315709746,1.795568319030304,7.755495309829712,1.6431078910827637,default,1002,5
32045,airfoil_self_noise,29,xRFM_GPU,1.7393743822704193,1.7806277437844655,6.797360897064209,0.511624813079834,default,1002,5
32046,anneal,0,xRFM_GPU,0.0351097915833094,0.025041498369404593,6.923040866851807,0.5119247436523438,default,599,38
32047,anneal,1,xRFM_GPU,0.014616817378975926,0.03358224693919711,9.679249048233032,0.7817325592041016,default,599,38
32048,anneal,2,xRFM_GPU,0.020312042776347055,0.048795149064492796,18.69828462600708,4.378004789352417,default,599,38
32049,anneal,3,xRFM_GPU,0.030458350904803446,0.026812496666295437,6.930890798568726,0.5446126461029053,default,599,38
32050,anneal,4,xRFM_GPU,0.011638764722219188,0.028454359300104898,7.085494041442871,0.7156510353088379,default,599,38
32051,anneal,5,xRFM_GPU,0.023747769640634388,0.03578532282338716,7.030505418777466,0.531444787979126,default,599,38
32052,anneal,6,xRFM_GPU,0.025463495115832922,0.0562547258839154,7.01902437210083,0.6185994148254395,default,599,38
32053,anneal,7,xRFM_GPU,0.015895922631536403,0.029431098834158433,7.909513473510742,0.5263242721557617,default,599,38
32054,anneal,8,xRFM_GPU,0.03141590647550807,0.025887205269961574,9.851338624954224,3.474661111831665,default,599,38
32055,anneal,9,xRFM_GPU,0.03326956516556413,0.02728712746737198,8.914908409118652,2.3273046016693115,default,599,38
32056,anneal,10,xRFM_GPU,0.00916293263391909,0.026708540888944008,7.009686470031738,0.6142911911010742,default,599,38
32057,anneal,11,xRFM_GPU,0.026697400424521088,0.04963341518459219,10.730112552642822,1.738936424255371,default,599,38
32058,anneal,12,xRFM_GPU,0.03749852053840573,0.03327076103096353,8.04304552078247,2.121415853500366,default,599,38
32059,anneal,13,xRFM_GPU,0.00940843942755692,0.02911355795074067,7.107045650482178,0.7468588352203369,default,599,38
32060,anneal,14,xRFM_GPU,0.02680025171270555,0.027608230031087495,7.819704532623291,0.7299041748046875,default,599,38
32061,anneal,15,xRFM_GPU,0.023782297107939752,0.02799456727184471,7.066615581512451,0.530794620513916,default,599,38
32062,anneal,16,xRFM_GPU,0.01618928021301352,0.03135837392709593,8.088451385498047,0.5727224349975586,default,599,38
32063,anneal,17,xRFM_GPU,0.020505779535716213,0.034434988399782665,15.740811586380005,2.3074593544006348,default,599,38
32064,anneal,18,xRFM_GPU,0.01719427029090504,0.01790527025298643,8.653929233551025,0.7685408592224121,default,599,38
32065,anneal,19,xRFM_GPU,0.030479387678579842,0.03177441345212113,19.674434900283813,1.235914945602417,default,599,38
32066,anneal,20,xRFM_GPU,0.009836359546394868,0.039676955463196,7.525237321853638,0.6119811534881592,default,599,38
32067,anneal,21,xRFM_GPU,0.06199919388125281,0.022306738455319403,8.788989782333374,0.6018600463867188,default,599,38
32068,anneal,22,xRFM_GPU,0.05163260577547117,0.01312941945464508,8.509334087371826,0.8877696990966797,default,599,38
32069,anneal,23,xRFM_GPU,0.02255110612135114,0.018671509025598824,8.78066110610962,0.6351604461669922,default,599,38
32070,anneal,24,xRFM_GPU,0.024217519602923863,0.019149038662744408,12.555279016494751,4.004149675369263,default,599,38
32071,anneal,25,xRFM_GPU,0.012972443769272373,0.033214327349879724,8.507321834564209,2.4394845962524414,default,599,38
32072,anneal,26,xRFM_GPU,0.020759180903415393,0.03428261625687731,8.163055896759033,0.6943845748901367,default,599,38
32073,anneal,27,xRFM_GPU,0.015960691663927093,0.039280773416749064,8.985325336456299,0.5898311138153076,default,599,38
32074,anneal,28,xRFM_GPU,0.020422493813850903,0.03922578626915724,8.065476179122925,0.5804359912872314,default,599,38
32075,anneal,29,xRFM_GPU,0.029830445670249214,0.03133575334730831,16.178324699401855,2.3954412937164307,default,599,38
32076,bank-marketing,0,xRFM_GPU,0.285576607181552,0.3116781121302207,65.48328232765198,0.8598501682281494,default,30141,13
32077,bank-marketing,1,xRFM_GPU,0.3066167350966258,0.29530921314613146,67.22248458862305,0.9871156215667725,default,30141,13
32078,bank-marketing,2,xRFM_GPU,0.3040056792255459,0.30913392464490985,108.84942436218262,1.6400794982910156,default,30141,13
32079,bank-marketing,3,xRFM_GPU,0.28587001775295917,0.30762951774451086,65.85917472839355,1.0157742500305176,default,30141,13
32080,bank-marketing,4,xRFM_GPU,0.29890664806043543,0.31470974481293457,66.34694862365723,1.0064945220947266,default,30141,13
32081,bank-marketing,5,xRFM_GPU,0.30319072596057295,0.2987930298305205,66.47388553619385,0.9567983150482178,default,30141,13
32082,bank-marketing,6,xRFM_GPU,0.2900041701467616,0.30940597008359805,103.89103245735168,1.5734741687774658,default,30141,13
32083,bank-marketing,7,xRFM_GPU,0.28013501651581496,0.3120825740541613,65.59145545959473,0.9667952060699463,default,30141,13
32084,bank-marketing,8,xRFM_GPU,0.30136666115237265,0.3016972866494345,66.84160614013672,1.1299302577972412,default,30141,13
32085,blood-transfusion-service-center,0,xRFM_GPU,0.32614035087719295,0.2992863514719001,7.155456066131592,0.7144794464111328,default,499,4
32086,blood-transfusion-service-center,1,xRFM_GPU,0.3069134701159678,0.3099955771782398,8.864464521408081,0.6399075984954834,default,499,4
32087,blood-transfusion-service-center,2,xRFM_GPU,0.34692239072256914,0.3114661654135339,9.954829454421997,2.313713550567627,default,499,4
32088,blood-transfusion-service-center,3,xRFM_GPU,0.3224561403508772,0.2874107939339875,7.547229051589966,0.6238467693328857,default,499,4
32089,blood-transfusion-service-center,4,xRFM_GPU,0.29482604817127567,0.3479765590446705,19.277042388916016,1.2693939208984375,default,499,4
32090,blood-transfusion-service-center,5,xRFM_GPU,0.29817127564674406,0.3549756744803185,9.710686206817627,1.1281664371490479,default,499,4
32091,blood-transfusion-service-center,6,xRFM_GPU,0.31675438596491234,0.3136931311329171,12.344703197479248,0.8710713386535645,default,499,4
32092,blood-transfusion-service-center,7,xRFM_GPU,0.3127564674397859,0.3309597523219815,17.247227907180786,3.1899523735046387,default,499,4
32093,blood-transfusion-service-center,8,xRFM_GPU,0.3159678858162356,0.3226116762494472,16.732877492904663,1.5036230087280273,default,499,4
32094,blood-transfusion-service-center,9,xRFM_GPU,0.3455263157894738,0.3439451382694023,12.943637132644653,1.8503894805908203,default,499,4
32095,blood-transfusion-service-center,10,xRFM_GPU,0.3232381801962534,0.310736399823087,9.700577974319458,0.7719738483428955,default,499,4
32096,blood-transfusion-service-center,11,xRFM_GPU,0.29839429081177515,0.3520676691729323,12.260129928588867,4.051682472229004,default,499,4
32097,blood-transfusion-service-center,12,xRFM_GPU,0.32964912280701764,0.3562332738626226,14.91637659072876,0.6034820079803467,default,499,4
32098,blood-transfusion-service-center,13,xRFM_GPU,0.3982158786797503,0.3109907120743034,9.974953413009644,1.373067855834961,default,499,4
32099,blood-transfusion-service-center,14,xRFM_GPU,0.3861284567350579,0.31207430340557274,13.72637939453125,0.7306711673736572,default,499,4
32100,blood-transfusion-service-center,15,xRFM_GPU,0.3428508771929826,0.2921833184656556,14.328504085540771,2.855797290802002,default,499,4
32101,blood-transfusion-service-center,16,xRFM_GPU,0.30066904549509366,0.33884343210968604,11.091106414794922,3.181900978088379,default,499,4
32102,blood-transfusion-service-center,17,xRFM_GPU,0.32667261373773404,0.3450685537372844,18.96906304359436,1.2115716934204102,default,499,4
32103,blood-transfusion-service-center,18,xRFM_GPU,0.29776315789473695,0.32951605709188225,11.947551012039185,1.7653043270111084,default,499,4
32104,blood-transfusion-service-center,19,xRFM_GPU,0.3623996431757359,0.2869305616983635,10.17682957649231,3.1536705493927,default,499,4
32105,blood-transfusion-service-center,20,xRFM_GPU,0.30887600356824263,0.3396284829721363,12.055888891220093,4.34677529335022,default,499,4
32106,blood-transfusion-service-center,21,xRFM_GPU,0.3431140350877193,0.2862511150758251,11.612837314605713,4.369245290756226,default,499,4
32107,blood-transfusion-service-center,22,xRFM_GPU,0.26739518287243524,0.3735515258735074,13.63609528541565,2.0325028896331787,default,499,4
32108,blood-transfusion-service-center,23,xRFM_GPU,0.3276092774308653,0.33151260504201674,11.244675397872925,3.319701671600342,default,499,4
32109,blood-transfusion-service-center,24,xRFM_GPU,0.33885964912280697,0.34181534344335407,9.427151203155518,3.0327749252319336,default,499,4
32110,blood-transfusion-service-center,25,xRFM_GPU,0.3013380909901874,0.3076846528084919,9.632021427154541,0.6328802108764648,default,499,4
32111,blood-transfusion-service-center,26,xRFM_GPU,0.2983496877787688,0.3013710747456877,8.578670024871826,2.44621205329895,default,499,4
32112,blood-transfusion-service-center,27,xRFM_GPU,0.32114035087719295,0.33141168599464765,11.216411352157593,3.6030004024505615,default,499,4
32113,blood-transfusion-service-center,28,xRFM_GPU,0.3842551293487959,0.28937417072092,9.453595876693726,0.6990044116973877,default,499,4
32114,blood-transfusion-service-center,29,xRFM_GPU,0.3106601248884924,0.37064352056612115,10.741023302078247,0.889599084854126,default,499,4
32115,churn,0,xRFM_GPU,0.0639116891115612,0.0819227271176155,8.875633955001831,0.6746659278869629,default,3334,19
32116,churn,1,xRFM_GPU,0.09555069940423322,0.07264195453715949,12.188769340515137,4.793603897094727,default,3334,19
32117,churn,2,xRFM_GPU,0.07365627369641836,0.07300179736820289,8.971969604492188,0.9568181037902832,default,3334,19
32118,churn,3,xRFM_GPU,0.07611128877518392,0.07760559702433678,14.443662643432617,6.084474563598633,default,3334,19
32119,churn,4,xRFM_GPU,0.06693197834867182,0.07610745384650763,8.100949048995972,0.8323333263397217,default,3334,19
32120,churn,5,xRFM_GPU,0.09108940333348203,0.06506724585154389,15.042656421661377,4.726630926132202,default,3334,19
32121,churn,6,xRFM_GPU,0.07174667472077134,0.07627993133541344,15.172613859176636,1.2715339660644531,default,3334,19
32122,churn,7,xRFM_GPU,0.08920216987054208,0.06915753834193128,12.853026390075684,4.771404504776001,default,3334,19
32123,churn,8,xRFM_GPU,0.07344514325646401,0.08016573096921675,15.764308452606201,5.805933952331543,default,3334,19
32124,coil2000_insurance_policies,0,xRFM_GPU,0.30463603734146116,0.3176653774403535,10.672045946121216,0.9138662815093994,default,6548,85
32125,coil2000_insurance_policies,1,xRFM_GPU,0.3131003239480017,0.2944337574307745,12.10378122329712,3.293149471282959,default,6548,85
32126,coil2000_insurance_policies,2,xRFM_GPU,0.2846758098951081,0.3251628067720955,12.481043100357056,0.7228124141693115,default,6548,85
32127,coil2000_insurance_policies,3,xRFM_GPU,0.32168036575311665,0.286292980729729,9.637441396713257,2.5191123485565186,default,6548,85
32128,coil2000_insurance_policies,4,xRFM_GPU,0.28006179162398714,0.33549342087499845,14.521842956542969,5.4645678997039795,default,6548,85
32129,coil2000_insurance_policies,5,xRFM_GPU,0.27467975494291275,0.33672396132610494,15.003126382827759,1.633051872253418,default,6548,85
32130,coil2000_insurance_policies,6,xRFM_GPU,0.2926824393534364,0.3010328210628369,15.507691860198975,0.6951608657836914,default,6548,85
32131,coil2000_insurance_policies,7,xRFM_GPU,0.3201347423822254,0.3000655897867689,13.20948600769043,0.7935981750488281,default,6548,85
32132,coil2000_insurance_policies,8,xRFM_GPU,0.33952026229595145,0.2751869571372656,9.032776832580566,3.8206381797790527,default,6548,85
32133,concrete_compressive_strength,0,xRFM_GPU,5.4829799128889,5.593811225010575,27.02800226211548,3.2992238998413086,default,687,8
32134,concrete_compressive_strength,1,xRFM_GPU,5.249624712831961,5.523687629590754,14.112981796264648,4.704587697982788,default,687,8
32135,concrete_compressive_strength,2,xRFM_GPU,5.166495674000101,5.638619212128053,7.641514778137207,0.5715105533599854,default,687,8
32136,concrete_compressive_strength,3,xRFM_GPU,5.481529194885057,5.331825494039219,13.93900465965271,6.27814245223999,default,687,8
32137,concrete_compressive_strength,4,xRFM_GPU,5.492092221657598,5.572867969368418,17.97715401649475,1.1920051574707031,default,687,8
32138,concrete_compressive_strength,5,xRFM_GPU,5.584946625189548,5.426828714848531,12.922363519668579,5.496079683303833,default,687,8
32139,concrete_compressive_strength,6,xRFM_GPU,5.104528800168781,5.275741030917649,13.33287239074707,4.976928949356079,default,687,8
32140,concrete_compressive_strength,7,xRFM_GPU,4.49928901161401,5.9771711034884225,16.379478931427002,4.131812334060669,default,687,8
32141,concrete_compressive_strength,8,xRFM_GPU,5.79702239490899,5.187181657644352,12.834600448608398,3.92309308052063,default,687,8
32142,concrete_compressive_strength,9,xRFM_GPU,5.378370303701489,5.384952359135905,8.805983781814575,0.5586929321289062,default,687,8
32143,concrete_compressive_strength,10,xRFM_GPU,5.2073328123166585,5.636289032381726,12.016069650650024,0.5999515056610107,default,687,8
32144,concrete_compressive_strength,11,xRFM_GPU,5.954180923115245,5.34771867824768,12.159167528152466,3.4774105548858643,default,687,8
32145,concrete_compressive_strength,12,xRFM_GPU,5.496918469260683,5.210806592173716,12.85469651222229,3.0211217403411865,default,687,8
32146,concrete_compressive_strength,13,xRFM_GPU,5.709098766411795,5.385853898060536,14.557283639907837,1.5847704410552979,default,687,8
32147,concrete_compressive_strength,14,xRFM_GPU,4.891676553876005,5.8117456381146715,13.145647048950195,6.072878122329712,default,687,8
32148,concrete_compressive_strength,15,xRFM_GPU,4.611881595948298,5.906295478614861,11.786025047302246,4.032683849334717,default,687,8
32149,concrete_compressive_strength,16,xRFM_GPU,5.292091488353976,5.735189855028597,12.074172258377075,0.7171025276184082,default,687,8
32150,concrete_compressive_strength,17,xRFM_GPU,5.8993393681766495,5.148481451463361,13.385375738143921,4.024619817733765,default,687,8
32151,concrete_compressive_strength,18,xRFM_GPU,5.557950593307048,5.515687227602514,13.00529170036316,5.209606647491455,default,687,8
32152,concrete_compressive_strength,19,xRFM_GPU,5.238118653096639,5.681104365240885,13.773007869720459,5.908864736557007,default,687,8
32153,concrete_compressive_strength,20,xRFM_GPU,5.871940273166757,5.175438896135709,10.417820453643799,1.3635468482971191,default,687,8
32154,concrete_compressive_strength,21,xRFM_GPU,5.470852414150069,5.39311530590068,11.951162338256836,4.3914289474487305,default,687,8
32155,concrete_compressive_strength,22,xRFM_GPU,5.592158014854389,5.398168106951935,6.72649359703064,0.48737621307373047,default,687,8
32156,concrete_compressive_strength,23,xRFM_GPU,5.211958211950573,5.444698909279398,10.89944314956665,4.102739095687866,default,687,8
32157,concrete_compressive_strength,24,xRFM_GPU,5.4578900795121035,5.244602694310912,14.749051809310913,5.043663263320923,default,687,8
32158,concrete_compressive_strength,25,xRFM_GPU,5.5480430665367075,5.516836881970317,14.82870602607727,1.4436326026916504,default,687,8
32159,concrete_compressive_strength,26,xRFM_GPU,4.646091486646602,5.583298913509161,14.237502098083496,4.413974285125732,default,687,8
32160,concrete_compressive_strength,27,xRFM_GPU,5.885454082148767,5.098575827565629,12.050073623657227,3.866398572921753,default,687,8
32161,concrete_compressive_strength,28,xRFM_GPU,5.653581579826908,5.6272395206556425,11.310422658920288,1.30649733543396,default,687,8
32162,concrete_compressive_strength,29,xRFM_GPU,5.015082257042221,5.588993554138851,11.945391178131104,2.598283052444458,default,687,8
32163,credit-g,0,xRFM_GPU,0.23226495726495722,0.1869098712446352,8.241883277893066,0.6149406433105469,default,667,20
32164,credit-g,1,xRFM_GPU,0.19414163090128755,0.24011777301927195,10.226025581359863,1.6445741653442383,default,667,20
32165,credit-g,2,xRFM_GPU,0.21699570815450653,0.2112098501070664,13.542402744293213,0.6902167797088623,default,667,20
32166,credit-g,3,xRFM_GPU,0.1920940170940172,0.22635193133047227,12.26773476600647,0.6586654186248779,default,667,20
32167,credit-g,4,xRFM_GPU,0.20978540772532184,0.22507494646680948,9.480141162872314,2.464444160461426,default,667,20
32168,credit-g,5,xRFM_GPU,0.2529613733905579,0.2004978586723769,13.697357654571533,0.8473420143127441,default,667,20
32169,credit-g,6,xRFM_GPU,0.20119658119658124,0.24387875536480697,18.406602382659912,4.432281732559204,default,667,20
32170,credit-g,7,xRFM_GPU,0.2166952789699571,0.22286402569593144,11.77678894996643,2.8563461303710938,default,667,20
32171,credit-g,8,xRFM_GPU,0.22223175965665232,0.2083190578158458,9.568584203720093,0.6107354164123535,default,667,20
32172,credit-g,9,xRFM_GPU,0.17226495726495727,0.24407725321888407,9.23326063156128,2.159698009490967,default,667,20
32173,credit-g,10,xRFM_GPU,0.22227467811158796,0.23475374732334053,12.583024024963379,3.380465030670166,default,667,20
32174,credit-g,11,xRFM_GPU,0.22150214592274686,0.20419700214132763,8.830731630325317,0.999424934387207,default,667,20
32175,credit-g,12,xRFM_GPU,0.2152991452991453,0.2091201716738198,8.982574462890625,1.0132715702056885,default,667,20
32176,credit-g,13,xRFM_GPU,0.20665236051502145,0.23043361884368307,12.75162672996521,2.3071351051330566,default,667,20
32177,credit-g,14,xRFM_GPU,0.2299141630901289,0.21661134903640256,10.92802882194519,1.240370273590088,default,667,20
32178,credit-g,15,xRFM_GPU,0.1694017094017094,0.24001072961373393,12.197196960449219,5.857117176055908,default,667,20
32179,credit-g,16,xRFM_GPU,0.2588412017167383,0.17297109207708772,8.64688229560852,2.6918246746063232,default,667,20
32180,credit-g,17,xRFM_GPU,0.1866094420600859,0.23900428265524631,9.285224199295044,0.6505541801452637,default,667,20
32181,credit-g,18,xRFM_GPU,0.2616239316239316,0.18162017167381972,11.573263883590698,2.252720594406128,default,667,20
32182,credit-g,19,xRFM_GPU,0.22618025751072968,0.23378479657387585,9.838592052459717,1.309809684753418,default,667,20
32183,credit-g,20,xRFM_GPU,0.19553648068669527,0.22542826552462536,9.560307264328003,2.5200393199920654,default,667,20
32184,credit-g,21,xRFM_GPU,0.21521367521367507,0.22770386266094422,8.411942481994629,1.1687443256378174,default,667,20
32185,credit-g,22,xRFM_GPU,0.22412017167381992,0.2154175588865097,11.29522442817688,3.750091552734375,default,667,20
32186,credit-g,23,xRFM_GPU,0.19600858369098717,0.2490524625267665,10.901749610900879,1.763030767440796,default,667,20
32187,credit-g,24,xRFM_GPU,0.24876068376068372,0.19037553648068684,9.963295221328735,3.796163320541382,default,667,20
32188,credit-g,25,xRFM_GPU,0.2015236051502145,0.2334957173447536,12.604689121246338,1.0023472309112549,default,667,20
32189,credit-g,26,xRFM_GPU,0.20478540772532194,0.22792291220556748,18.400527000427246,4.338212728500366,default,667,20
32190,credit-g,27,xRFM_GPU,0.22619658119658115,0.21309012875536482,8.947141647338867,2.478811502456665,default,667,20
32191,credit-g,28,xRFM_GPU,0.21394849785407732,0.23695931477516063,11.210908651351929,0.8148210048675537,default,667,20
